Id,SalePrice
1600,162098.4325
1601,68065.27125
1602,114958.4971
1603,72191.45476
1604,261903.0945
1605,241757.6745
1606,168150.8101
1607,172876.0436
1608,217467.3533
1609,186242.2186
1610,150995.9636
1611,137937.8336
1612,168994.9107
1613,162150.5354
1614,127927.2347
1615,93614.64935
1616,77464.28547
1617,94736.52554
1618,125269.8322
1619,140401.4379
1620,151143.2168
1621,138119.5487
1622,141858.5584
1623,262873.3621
1624,206178.9056
1625,120649.5919
1626,171389.6533
1627,190103.8823
1628,284393.769
1629,183304.7661
1630,351051.3575
1631,229478.5582
1632,248743.3318
1633,175819.7544
1634,183437.7228
1635,174932.0141
1636,153499.7577
1637,198800.0437
1638,182067.6665
1639,190162.4218
1640,248601.863
1641,184873.482
1642,236651.5815
1643,214722.721
1644,233304.6338
1645,193630.7205
1646,158450.953
1647,162926.9493
1648,130322.6745
1649,139060.7878
1650,114789.0664
1651,121722.7262
1652,97901.26124
1653,99449.23077
1654,146428.5779
1655,139460.1776
1656,141348.4085
1657,148500.2374
1658,144642.6395
1659,122527.7095
1660,154618.6735
1661,419622.0704
1662,411033.4257
1663,381745.2601
1664,447431.6175
1665,305415.5389
1666,332819.0993
1667,374203.7299
1668,343934.5782
1669,311354.6223
1670,354216.8182
1671,258263.3979
1672,420761.8844
1673,290737.4867
1674,241700.5013
1675,192889.2073
1676,191842.041
1677,218754.9299
1678,436176.3502
1679,390167.0481
1680,326788.0346
1681,245416.6345
1682,322048.8534
1683,181828.4536
1684,177120.2808
1685,175388.0452
1686,168627.1495
1687,174968.9216
1688,188479.8494
1689,194787.0669
1690,197250.6991
1691,185953.9104
1692,274643.9365
1693,170254.8794
1694,184334.7135
1695,169219.6013
1696,268680.159
1697,174057.9131
1698,352639.2437
1699,314511.0167
1700,252231.4575
1701,273570.9296
1702,241722.4015
1703,239164.2377
1704,275901.7124
1705,235305.8266
1706,341942.0592
1707,211534.1213
1708,202020.4975
1709,263897.9298
1710,217152.9374
1711,275456.9032
1712,255484.7551
1713,274871.2903
1714,222698.9687
1715,208067.8384
1716,185152.0701
1717,179248.6287
1718,136841.2459
1719,206774.401
1720,246086.3251
1721,167357.9425
1722,125745.1034
1723,155655.0326
1724,206658.495
1725,238313.9014
1726,184850.2447
1727,152157.1039
1728,175269.9835
1729,167977.2818
1730,158064.7924
1731,121215.6176
1732,125706.1848
1733,115110.2857
1734,121581.7579
1735,126936.4038
1736,108939.7703
1737,300608.5088
1738,243621.8837
1739,243564.9234
1740,203792.2785
1741,185964.1938
1742,171774.7186
1743,179204.5212
1744,310226.8229
1745,218690.5752
1746,187363.6708
1747,215801.4552
1748,219097.876
1749,144136.7202
1750,125563.0885
1751,251344.6152
1752,117169.4162
1753,149764.0406
1754,196084.733
1755,164634.8361
1756,125365.6514
1757,120925.3632
1758,144117.5865
1759,161021.0835
1760,166278.5401
1761,146453.8645
1762,179642.2464
1763,186078.7556
1764,113135.4094
1765,164858.3938
1766,188124.3254
1767,222799.5528
1768,142470.6003
1769,176210.9496
1770,152848.3424
1771,126200.4591
1772,132326.911
1773,126071.3893
1774,141966.4958
1775,141776.055
1776,129444.8746
1777,108433.8017
1778,137966.6437
1779,117031.8402
1780,182463.0604
1781,129116.9609
1782,87952.41146
1783,140047.4315
1784,105311.517
1785,124351.4895
1786,139722.0135
1787,166897.4381
1788,58029.24421
1789,100829.943
1790,76965.77278
1791,178130.567
1792,159025.9567
1793,128476.3315
1794,152657.5094
1795,133459.9505
1796,130851.046
1797,115554.1563
1798,121571.0577
1799,110570.7235
1800,131817.3627
1801,125270.0853
1802,145207.3283
1803,149405.4994
1804,135898.5305
1805,136973.1698
1806,124530.4916
1807,137235.3943
1808,126631.546
1809,122827.7571
1810,141261.2151
1811,95399.09666
1812,99290.91485
1813,121740.8375
1814,95663.66976
1815,52770.3666
1816,97677.46083
1817,107910.1493
1818,140276.0973
1819,123285.4006
1820,51247.12239
1821,117998.6307
1822,156044.5426
1823,42741.40546
1824,131998.4122
1825,137851.7884
1826,102089.1526
1827,101284.9009
1828,138007.5596
1829,124142.0229
1830,138290.0035
1831,147519.7532
1832,74526.37215
1833,141499.7716
1834,116608.825
1835,119670.0331
1836,125318.9303
1837,86182.66769
1838,122026.0481
1839,94981.49612
1840,143813.1219
1841,136552.7143
1842,87283.14768
1843,127596.0551
1844,145580.5472
1845,140329.629
1846,155470.3184
1847,165606.8567
1848,52646.95409
1849,113315.8501
1850,117246.3481
1851,153326.3565
1852,126249.6316
1853,121846.8522
1854,166325.0093
1855,146296.9752
1856,221886.0815
1857,135083.7819
1858,134205.2585
1859,121029.4656
1860,146088.0585
1861,120504.554
1862,328979.9691
1863,308700.6602
1864,308769.8395
1865,334589.489
1866,330430.1523
1867,228794.4597
1868,288459.1778
1869,203564.9629
1870,226700.9546
1871,259020.5593
1872,174845.4853
1873,232545.7271
1874,154443.8704
1875,200972.3626
1876,197262.6016
1877,210808.3192
1878,203008.2477
1879,128503.9316
1880,133432.9245
1881,244353.6486
1882,245031.2506
1883,185798.4804
1884,202332.1035
1885,243585.2008
1886,295070.4081
1887,212948.5166
1888,270682.9854
1889,167907.1714
1890,115064.8221
1891,136719.2472
1892,97745.73651
1893,125801.2117
1894,123938.4389
1895,132141.3604
1896,127395.9679
1897,112115.93
1898,108416.5557
1899,162772.9888
1900,159025.3357
1901,170546.6567
1902,152466.8834
1903,222695.1536
1904,145444.3688
1905,200058.0417
1906,154771.0973
1907,205643.271
1908,111499.4045
1909,134062.7522
1910,120725.3564
1911,221541.3768
1912,334654.1691
1913,141054.2169
1914,54088.99085
1915,295476.2345
1916,65369.3163
1917,251571.2473
1918,140176.2136
1919,175587.0892
1920,153896.5888
1921,376708.4866
1922,320590.1453
1923,231302.0202
1924,215302.7924
1925,196661.2389
1926,369448.2506
1927,133305.4666
1928,161277.7273
1929,124306.7311
1930,132559.8751
1931,142090.1299
1932,141105.7062
1933,181691.6462
1934,181288.8317
1935,170999.0806
1936,194972.4495
1937,183694.3157
1938,173451.2471
1939,242696.9169
1940,193533.747
1941,168740.5889
1942,185202.0838
1943,213945.6379
1944,371710.8263
1945,400114.293
1946,131861.8271
1947,278514.5494
1948,171380.3482
1949,245565.5181
1950,190086.2584
1951,243048.095
1952,205833.7462
1953,165720.3339
1954,185257.9986
1955,136400.881
1956,301874.7503
1957,152427.0092
1958,301255.739
1959,144306.6567
1960,116290.4118
1961,119615.6063
1962,98695.3999
1963,105432.9025
1964,105544.0098
1965,141607.083
1966,139160.4703
1967,295727.8308
1968,415086.0232
1969,389077.3377
1970,414079.3533
1971,451444.0956
1972,381118.1894
1973,269623.2691
1974,337334.0108
1975,503038.7187
1976,273742.5538
1977,356449.934
1978,345396.57
1979,324973.1504
1980,203609.1061
1981,339000.1604
1982,218262.5208
1983,204408.438
1984,170925.9168
1985,224251.711
1986,209011.4371
1987,185284.5183
1988,174073.2613
1989,191441.2606
1990,208797.5154
1991,228903.7334
1992,213062.6751
1993,168791.9848
1994,228660.038
1995,184596.2643
1996,249601.3657
1997,317203.1235
1998,313570.4463
1999,280211.9858
2000,319337.5343
2001,275021.0692
2002,240394.8281
2003,256879.0767
2004,278653.2847
2005,223485.6732
2006,220989.1079
2007,251511.1214
2008,215161.3916
2009,196425.8093
2010,196768.013
2011,145986.7647
2012,176456.9442
2013,178371.0001
2014,184122.391
2015,208291.4537
2016,190556.5346
2017,192637.4032
2018,116394.7805
2019,134324.8959
2020,103996.9439
2021,103499.0364
2022,184054.059
2023,144377.2637
2024,270638.4215
2025,345205.5797
2026,175481.8763
2027,158608.45
2028,155032.122
2029,167120.9036
2030,263162.4096
2031,228926.5018
2032,250544.6295
2033,256122.8406
2034,174516.8713
2035,219989.4688
2036,201442.2097
2037,209526.5915
2038,330183.4225
2039,229814.7587
2040,268943.9831
2041,298814.0878
2042,206002.8334
2043,175997.3542
2044,173426.9001
2045,210286.456
2046,146328.7214
2047,148312.2918
2048,141983.4315
2049,143978.7229
2050,177791.6806
2051,103496.7705
2052,124160.5672
2053,149412.08
2054,89441.1241
2055,158656.1217
2056,147138.3073
2057,114244.1072
2058,213802.36
2059,131155.6649
2060,175690.4819
2061,177533.5563
2062,128761.8925
2063,116745.5821
2064,139665.2748
2065,120534.5746
2066,165413.6551
2067,109000.437
2068,148947.7844
2069,87658.72731
2070,117696.457
2071,93561.93491
2072,137736.9803
2073,132250.0599
2074,187940.1067
2075,150836.9952
2076,119894.5515
2077,151767.6238
2078,125603.4818
2079,134975.948
2080,116506.6512
2081,128633.221
2082,122579.9966
2083,149322.9449
2084,109050.4787
2085,114031.6416
2086,118180.2997
2087,123581.5074
2088,96543.35117
2089,76176.93696
2090,124208.8804
2091,112774.2686
2092,122464.1909
2093,117080.6874
2094,114720.1579
2095,148632.1387
2096,84740.32282
2097,98229.44615
2098,147577.3406
2099,52342.81954
2100,77839.73977
2101,119151.2641
2102,127511.4477
2103,104178.697
2104,142476.6257
2105,129081.4559
2106,67103.86743
2107,187926.9544
2108,116830.2579
2109,111297.3438
2110,126850.1417
2111,138204.6526
2112,137735.3307
2113,121066.6738
2114,119105.95
2115,165094.1301
2116,116871.3313
2117,152796.9052
2118,126935.3817
2119,110744.1233
2120,112386.7317
2121,98957.08477
2122,112890.8852
2123,83398.41799
2124,160533.0323
2125,127787.8441
2126,150796.8266
2127,160903.6258
2128,128048.7339
2129,94938.80535
2130,137916.8241
2131,142371.1737
2132,112527.5989
2133,122937.1899
2134,120470.8378
2135,99243.47452
2136,78333.32642
2137,104889.6235
2138,133609.5036
2139,152132.1032
2140,140761.9938
2141,166624.5642
2142,125709.3996
2143,146951.8077
2144,122158.1871
2145,137206.1495
2146,173285.9655
2147,143732.1324
2148,132001.2208
2149,149982.8822
2150,232548.1852
2151,117803.2083
2152,173743.9832
2153,159235.9912
2154,101433.5823
2155,139994.8831
2156,266684.2731
2157,223855.8922
2158,238853.4341
2159,218061.6606
2160,183505.5377
2161,236506.9273
2162,379966.6968
2163,331464.9911
2164,255923.0805
2165,198263.2682
2166,159231.4219
2167,218821.176
2168,192223.3571
2169,197378.4162
2170,215991.4872
2171,160035.3988
2172,133600.9785
2173,173542.0119
2174,222420.9533
2175,298614.0542
2176,316188.4842
2177,234888.5803
2178,212618.7058
2179,136618.5265
2180,213568.228
2181,192514.6988
2182,224831.7575
2183,190703.8495
2184,120524.5823
2185,130083.0014
2186,146103.8925
2187,152909.7141
2188,157629.7153
2189,253109.8717
2190,81771.04885
2191,83157.36073
2192,88754.19619
2193,108513.54
2194,98589.9069
2195,103241.833
2196,101064.7881
2197,115797.7288
2198,159941.1069
2199,179768.7486
2200,146862.3187
2201,143855.2566
2202,223168.5373
2203,139823.6491
2204,175553.9568
2205,118519.9488
2206,140209.4422
2207,222622.138
2208,268428.5549
2209,238681.2148
2210,121975.095
2211,119603.7667
2212,120720.9902
2213,104687.4326
2214,133711.4828
2215,102167.5911
2216,146185.702
2217,67066.52866
2218,67964.01117
2219,67624.72753
2220,59355.44259
2221,295866.0953
2222,271876.2088
2223,290120.3194
2224,210090.1361
2225,119598.4036
2226,177949.624
2227,194374.5766
2228,268430.8001
2229,251841.2314
2230,152666.5652
2231,213155.889
2232,179649.325
2233,178431.3246
2234,239109.6294
2235,217313.8314
2236,253755.3338
2237,312559.7194
2238,202035.3139
2239,109744.8739
2240,154629.7206
2241,152469.7896
2242,125772.7693
2243,133661.7343
2244,105472.748
2245,101899.697
2246,142147.1554
2247,117935.751
2248,121060.5315
2249,119009.7873
2250,131615.31
2251,107362.4304
2252,181665.3573
2253,155029.5421
2254,184210.9916
2255,184844.1331
2256,178692.1633
2257,207635.4423
2258,163090.3254
2259,173249.2585
2260,161074.0652
2261,197371.6779
2262,211349.5587
2263,382046.3116
2264,431174.7019
2265,174781.5963
2266,315971.9478
2267,366951.225
2268,434513.5345
2269,153783.6397
2270,201022.6982
2271,214346.1166
2272,197819.5181
2273,165263.9978
2274,180049.7905
2275,153006.4299
2276,189846.6039
2277,181281.4291
2278,151544.6959
2279,126234.5899
2280,118461.4999
2281,164467.7047
2282,183573.2697
2283,108152.9222
2284,113114.9954
2285,144199.8121
2286,124298.5492
2287,366568.2722
2288,274578.075
2289,366833.6516
2290,440846.811
2291,336846.7764
2292,445531.9978
2293,458640.2987
2294,398531.8144
2295,461026.8234
2296,280232.4553
2297,349490.0631
2298,339116.42
2299,352256.9842
2300,340085.1474
2301,315576.7056
2302,252006.1825
2303,250127.3364
2304,252292.9775
2305,193116.1774
2306,188297.3036
2307,197222.021
2308,227620.1733
2309,284396.0836
2310,209767.1082
2311,200388.2589
2312,179379.8884
2313,172018.316
2314,174151.3035
2315,181856.2011
2316,194634.6234
2317,189383.8905
2318,179003.4365
2319,183660.5171
2320,187103.1191
2321,240614.2025
2322,178143.255
2323,199314.6971
2324,182429.5848
2325,213055.2817
2326,178143.5323
2327,202113.8454
2328,224166.0533
2329,192414.8294
2330,180140.8314
2331,342858.6339
2332,395169.0016
2333,323535.34
2334,256458.425
2335,289674.0986
2336,310399.5584
2337,196824.8544
2338,263702.0657
2339,218696.4107
2340,389458.3033
2341,208538.1514
2342,238046.0179
2343,227950.7872
2344,216287.1751
2345,235418.4259
2346,211685.2513
2347,198437.366
2348,243072.0014
2349,180987.2941
2350,315691.1374
2351,251922.8744
2352,256384.4419
2353,231928.526
2354,138598.3989
2355,148744.7397
2356,152978.075
2357,189634.4964
2358,197958.1299
2359,132532.0041
2360,115829.3285
2361,146099.442
2362,257492.8868
2363,140938.9105
2364,157666.5495
2365,213900.3903
2366,190423.5451
2367,222546.0305
2368,212720.666
2369,216484.4573
2370,169222.2449
2371,165964.1035
2372,194036.5883
2373,290773.9349
2374,316789.6903
2375,251873.9558
2376,270219.5266
2377,329963.9743
2378,144874.2046
2379,195146.1008
2380,148507.7381
2381,168377.4775
2382,213669.9265
2383,202723.8012
2384,247177.7222
2385,161264.0397
2386,133610.4161
2387,137183.8497
2388,105366.6484
2389,117982.2283
2390,149966.7692
2391,145352.0274
2392,113728.246
2393,172486.5532
2394,143337.5008
2395,212220.418
2396,144195.9351
2397,223155.2901
2398,134078.9871
2399,65620.68545
2400,63600.25146
2401,122148.6514
2402,138420.454
2403,145932.0555
2404,154448.9307
2405,159160.2062
2406,139903.8575
2407,125311.4321
2408,150049.3445
2409,120283.8327
2410,172230.4121
2411,113516.2137
2412,160356.2431
2413,130942.1139
2414,158294.5919
2415,133702.6845
2416,128624.481
2417,131665.297
2418,131779.0601
2419,124805.5388
2420,121093.6638
2421,144505.8548
2422,107965.101
2423,116766.1153
2424,165210.4065
2425,189525.1408
2426,127769.7121
2427,133179.7065
2428,184334.8218
2429,112800.5842
2430,131699.943
2431,107089.78
2432,148105.1768
2433,148943.8217
2434,139343.9253
2435,151908.7238
2436,104806.7372
2437,103238.6549
2438,123246.9615
2439,102132.4457
2440,124059.0097
2441,94198.86916
2442,97599.12335
2443,125175.1628
2444,132312.642
2445,87347.22761
2446,131287.2373
2447,181828.3599
2448,129830.0905
2449,111368.5069
2450,157756.8206
2451,118694.0346
2452,192651.3081
2453,93201.91092
2454,116818.1401
2455,118931.6136
2456,134925.0593
2457,136575.3427
2458,126753.5403
2459,106923.4903
2460,139764.6469
2461,126606.4912
2462,135550.6995
2463,124414.2143
2464,167890.0584
2465,140853.7351
2466,117266.5478
2467,131886.502
2468,81476.2642
2469,80790.274
2470,195028.4107
2471,219279.5773
2472,164282.9239
2473,117394.8902
2474,77214.05695
2475,208580.7688
2476,114911.1562
2477,126465.7502
2478,153019.9074
2479,106663.2163
2480,155160.7019
2481,120410.1965
2482,126277.2351
2483,111258.2154
2484,121533.8549
2485,123234.6734
2486,150720.9035
2487,164649.7031
2488,165617.2556
2489,157710.7608
2490,147552.2182
2491,93175.43347
2492,197530.6937
2493,155787.0411
2494,150908.099
2495,87564.82549
2496,239797.9022
2497,152159.3705
2498,108329.7526
2499,87665.58343
2500,120144.6052
2501,136203.059
2502,144786.2443
2503,95942.4549
2504,171638.3637
2505,226248.4224
2506,248995.9015
2507,280699.9856
2508,249066.9698
2509,219559.6882
2510,221170.7197
2511,176534.5693
2512,208463.7959
2513,220893.6487
2514,273494.8039
2515,150165.6755
2516,174188.8551
2517,147006.0507
2518,155784.0628
2519,234534.3716
2520,220105.993
2521,188822.1161
2522,221964.004
2523,120109.25
2524,135582.6935
2525,149130.2103
2526,138414.0753
2527,116001.4411
2528,129072.3423
2529,134647.3678
2530,128320.6179
2531,252743.1051
2532,224120.7643
2533,193293.4691
2534,233032.9116
2535,296439.9195
2536,234499.7515
2537,244067.5513
2538,182911.3997
2539,190440.7635
2540,176397.2987
2541,182562.992
2542,163521.8869
2543,119628.4969
2544,118713.891
2545,135668.0974
2546,122670.4647
2547,137680.6879
2548,149425.7329
2549,154002.5293
2550,519902.259
2551,141236.5748
2552,127687.4133
2553,76512.32426
2554,97283.675
2555,114238.1011
2556,98893.64622
2557,108408.0402
2558,145582.2129
2559,142259.2936
2560,153711.1875
2561,146254.7823
2562,140484.1303
2563,151934.0196
2564,202795.2994
2565,137698.3744
2566,157392.7006
2567,143245.6936
2568,203355.2034
2569,227780.6535
2570,117588.468
2571,188273.52
2572,149228.056
2573,217991.7474
2574,294398.555
2575,131099.0149
2576,120448.3326
2577,153294.2635
2578,83709.86415
2579,63010.38443
2580,88467.10472
2581,93863.69929
2582,102628.7378
2583,272203.8093
2584,176125.5437
2585,182738.7981
2586,224145.1662
2587,199023.9694
2588,139775.7712
2589,149626.6311
2590,198736.4434
2591,227658.817
2592,210531.9937
2593,253213.5666
2594,185732.3041
2595,205231.1921
2596,286743.1683
2597,185553.4407
2598,281373.1178
2599,338904.4
2600,151404.0535
2601,142014.4826
2602,85216.44894
2603,93494.06309
2604,91169.44662
2605,81554.09828
2606,143401.3136
2607,199498.8078
2608,196744.0881
2609,174189.8024
2610,109927.9567
2611,121998.9358
2612,161366.7251
2613,129554.3123
2614,123988.0748
2615,153917.2342
2616,144179.4319
2617,176738.1852
2618,193404.8692
2619,196860.4579
2620,187721.7091
2621,176039.5393
2622,178595.3342
2623,244013.0927
2624,302132.5725
2625,293184.538
2626,173295.5231
2627,168587.836
2628,483381.9086
2629,495036.1186
2630,388541.2009
2631,469845.7494
2632,418530.6945
2633,319186.8206
2634,438716.4766
2635,158688.0666
2636,173499.2446
2637,180215.7066
2638,254036.0536
2639,193374.5235
2640,151758.4163
2641,105207.3104
2642,188731.2026
2643,103644.3991
2644,117334.3224
2645,110029.2938
2646,95874.20259
2647,103275.8682
2648,140310.3735
2649,155751.7193
2650,139019.9772
2651,138943.788
2652,401102.116
2653,254036.0841
2654,256386.3595
2655,403286.404
2656,323875.4218
2657,352698.7872
2658,309935.5797
2659,309392.3304
2660,364423.8467
2661,356894.0968
2662,365715.4594
2663,295189.0919
2664,274365.2158
2665,330647.7921
2666,280523.0285
2667,171056.1707
2668,181169.0571
2669,181046.6137
2670,274742.7932
2671,189460.8492
2672,193536.9487
2673,197509.6862
2674,191735.9054
2675,174796.8333
2676,193989.5649
2677,198727.7156
2678,246684.286
2679,279855.1551
2680,288970.8471
2681,400870.3107
2682,320946.3649
2683,493023.1976
2684,322554.1101
2685,336367.6598
2686,244894.7874
2687,309310.8478
2688,217254.8797
2689,207431.4283
2690,418014.8833
2691,187076.4093
2692,140060.3108
2693,198844.6043
2694,138795.8599
2695,192942.5879
2696,186287.8221
2697,184757.6651
2698,195618.3025
2699,170664.0218
2700,156074.4947
2701,149527.6648
2702,112702.0129
2703,127758.6454
2704,141034.8037
2705,115347.6901
2706,112917.7189
2707,124379.6458
2708,132672.2738
2709,105115.4432
2710,126918.4529
2711,263762.6609
2712,389847.755
2713,170419.384
2714,151960.5581
2715,169005.8202
2716,145051.0886
2717,192528.6977
2718,220717.1829
2719,153072.0717
2720,174418.2501
2721,131118.5245
2722,160929.9314
2723,144033.0062
2724,125636.6273
2725,130498.1931
2726,147572.8808
2727,174772.8423
2728,186615.1076
2729,150785.7736
2730,147669.4619
2731,132783.1839
2732,133047.2164
2733,160526.5698
2734,137817.9621
2735,133895.1112
2736,136946.591
2737,121327.7688
2738,138749.4967
2739,159406.329
2740,136185.8791
2741,146045.8265
2742,154601.6336
2743,156408.5491
2744,162419.8345
2745,141475.6361
2746,137232.8986
2747,152475.8684
2748,128327.1263
2749,128399.1087
2750,127367.5109
2751,134408.3219
2752,209645.3277
2753,147926.9472
2754,200626.7283
2755,135922.3115
2756,96692.75969
2757,72661.26633
2758,88181.4294
2759,164980.1413
2760,123326.1226
2761,141536.2173
2762,144662.0324
2763,186859.3272
2764,152457.6857
2765,290556.4372
2766,128881.4342
2767,88425.57138
2768,132494.8374
2769,133023.7102
2770,143905.6828
2771,106094.9093
2772,111660.5257
2773,163793.1661
2774,142671.7644
2775,115928.0105
2776,143380.1408
2777,143628.0595
2778,107575.0367
2779,123621.1523
2780,99028.25569
2781,96489.48694
2782,97095.43706
2783,98904.22602
2784,121219.2476
2785,136935.6982
2786,68362.21486
2787,125690.5813
2788,74391.96534
2789,173004.6208
2790,92777.22341
2791,110440.6486
2792,53102.45444
2793,156265.7666
2794,100206.3008
2795,119583.4281
2796,99807.08961
2797,196073.5307
2798,107545.1371
2799,116639.1005
2800,69586.97708
2801,112543.5841
2802,128982.6671
2803,167799.2876
2804,129099.3998
2805,98293.72226
2806,82952.84452
2807,162426.8113
2808,146285.4909
2809,130611.6758
2810,125031.6917
2811,160182.8752
2812,168033.2043
2813,156857.5153
2814,161683.4444
2815,96117.02432
2816,235705.0744
2817,154114.0717
2818,130948.6768
2819,165384.6243
2820,135841.8519
2821,105503.0532
2822,196186.5114
2823,292469.345
2824,164147.7814
2825,150780.921
2826,129584.6486
2827,138698.6369
2828,212890.8359
2829,216774.4358
2830,225063.7046
2831,177209.0409
2832,238835.3718
2833,306884.8377
2834,218727.1554
2835,223410.482
2836,190820.569
2837,159756.9587
2838,150014.9727
2839,172988.525
2840,206152.7286
2841,204776.9424
2842,230762.0054
2843,149741.7027
2844,174870.0713
2845,128273.9871
2846,207352.4393
2847,208234.4319
2848,212989.482
2849,195221.0207
2850,280970.1271
2851,215075.9284
2852,240450.6494
2853,235890.4695
2854,137826.0074
2855,202049.1858
2856,199338.9726
2857,189689.7241
2858,206649.0288
2859,107487.2079
2860,122303.7053
2861,124231.4445
2862,184525.2416
2863,126853.9015
2864,234993.7868
2865,143788.8823
2866,142525.2104
2867,97536.27739
2868,95781.0181
2869,97468.10668
2870,121517.4225
2871,85169.24181
2872,50148.9579
2873,95676.19415
2874,139580.0673
2875,115328.1361
2876,164773.5533
2877,148414.566
2878,166058.1718
2879,134618.9062
2880,104077.9585
2881,144601.8262
2882,173702.5193
2883,190468.0754
2884,205899.9741
2885,186502.085
2886,227124.4727
2887,101332.644
2888,142847.9546
2889,57333.62622
2890,80514.65743
2891,136212.4917
2892,43356.48334
2893,75371.94219
2894,55415.61576
2895,322823.1674
2896,279855.2649
2897,207765.6485
2898,151770.5219
2899,214484.0309
2900,159164.3892
2901,211429.1113
2902,186249.7558
2903,334317.927
2904,344605.6416
2905,84542.85727
2906,201130.427
2907,114824.698
2908,130343.3305
2909,153107.5995
2910,78625.57044
2911,82945.67251
2912,148096.161
2913,84108.57841
2914,80172.00415
2915,87362.68055
2916,85593.35396
2917,168871.244
2918,118029.7678
2919,231106.8653
