Id,SalePrice
1608,216348.2503
1609,180674.0957
1610,151484.6522
1611,137758.6965
1612,173327.9639
1613,165117.0818
1614,129953.9234
1615,96441.40755
1616,79755.2125
1617,95856.18045
1618,125122.3607
1619,138672.082
1620,146919.2495
1621,138712.8598
1622,143657.8959
1623,258021.0642
1624,209067.0861
1625,117888.5186
1626,173142.3004
1627,192792.41
1628,282314.6253
1629,184140.157
1630,342627.9996
1631,232772.8844
1632,247010.5186
1633,178442.3277
1634,184625.2849
1635,174270.4387
1636,152515.0668
1637,200570.8939
1638,177519.0046
1639,192763.4039
1640,249924.6815
1641,184303.7913
1642,244898.66
1643,210499.8023
1644,235868.7737
1645,196656.5929
1646,158881.8135
1647,161133.3651
1648,128651.0528
1649,141179.4234
1650,112770.8705
1651,120842.1144
1652,98518.06294
1653,101156.2644
1654,142618.811
1655,131559.1878
1656,138708.6304
1657,145418.3469
1658,143297.3589
1659,114911.5884
1660,156593.4007
1661,411594.4086
1662,396436.8582
1663,372080.0926
1664,477000.4804
1665,309112.9351
1666,338364.0704
1667,383941.9021
1668,354253.6608
1669,318962.8756
1670,351881.5149
1671,262548.4702
1672,412244.433
1673,286222.7936
1674,239286.0398
1675,197846.2951
1676,196586.2472
1677,218944.939
1678,435300.1654
1679,387734.0977
1680,325083.7324
1681,250725.9511
1682,322499.1878
1683,184508.1926
1684,176722.0194
1685,176342.2577
1686,167148.1432
1687,177534.715
1688,189331.4422
1689,195776.3177
1690,199186.8413
1691,190066.1834
1692,267657.4539
1693,173170.7093
1694,183850.7682
1695,169601.1325
1696,260472.303
1697,174897.4428
1698,341961.0066
1699,310271.0506
1700,257384.917
1701,275279.7544
1702,235749.3459
1703,235931.969
1704,272412.6695
1705,242727.8159
1706,333216.435
1707,211222.1877
1708,201183.1827
1709,261542.9243
1710,218132.3212
1711,278757.4956
1712,247685.5989
1713,278225.6157
1714,222475.1673
1715,210088.6139
1716,183432.2486
1717,178442.6392
1718,137169.7542
1719,211223.2068
1720,242491.2233
1721,163640.7995
1722,125799.2158
1723,155925.3535
1724,202071.7451
1725,236975.2164
1726,187160.5449
1727,151057.2522
1728,175723.1015
1729,169677.6292
1730,158886.2882
1731,119941.4348
1732,123944.1981
1733,112869.4594
1734,121780.3126
1735,124863.2275
1736,105853.7064
1737,294174.5104
1738,259085.4756
1739,233920.9173
1740,202685.6156
1741,184283.1898
1742,171521.9864
1743,180414.9745
1744,315769.8586
1745,220247.3228
1746,187975.2775
1747,215377.0119
1748,214548.0818
1749,142439.4776
1750,124111.8005
1751,255247.5306
1752,114595.935
1753,151036.6652
1754,192807.7491
1755,163938.5661
1756,123998.3524
1757,120885.2566
1758,147264.6548
1759,162284.8737
1760,166091.2906
1761,147822.9705
1762,178133.5607
1763,190187.642
1764,112424.5135
1765,167734.1061
1766,192414.4939
1767,222415.4661
1768,139811.3765
1769,173762.4
1770,155787.5147
1771,124543.0275
1772,130034.5715
1773,124423.1399
1774,140757.2764
1775,141821.4179
1776,132206.4057
1777,107170.7211
1778,139280.0658
1779,118014.4815
1780,180126.4423
1781,126759.9943
1782,84747.80321
1783,142396.1299
1784,107858.4869
1785,127041.3634
1786,137639.4612
1787,167931.9875
1788,60908.18928
1789,100280.3567
1790,77136.26859
1791,180702.1549
1792,161057.1982
1793,127848.4145
1794,157116.6206
1795,133214.3378
1796,135533.319
1797,116850.4409
1798,119842.4039
1799,109549.2757
1800,134887.8954
1801,126672.7055
1802,146427.8462
1803,148752.5941
1804,134445.3952
1805,136003.2504
1806,127142.6053
1807,139965.7306
1808,128012.376
1809,126176.182
1810,135714.6153
1811,96411.22347
1812,99734.26731
1813,123491.8828
1814,94762.43838
1815,53776.73605
1816,101234.3163
1817,104994.047
1818,142762.6558
1819,125165.8233
1820,52100.58221
1821,121096.2638
1822,151535.4515
1823,45337.1808
1824,129937.5754
1825,140887.4098
1826,104869.7548
1827,100523.5025
1828,137062.3508
1829,130909.6393
1830,137988.2081
1831,142710.3785
1832,73297.85586
1833,142287.3802
1834,115321.0224
1835,114357.7147
1836,123530.2967
1837,86460.21444
1838,123743.7127
1839,101168.5519
1840,139678.5279
1841,134465.2504
1842,92921.91856
1843,127110.2462
1844,147940.4134
1845,144406.3339
1846,157692.2684
1847,171451.3354
1848,51950.04183
1849,112403.6922
1850,115192.2161
1851,149212.6856
1852,124433.7203
1853,118767.4117
1854,161399.472
1855,152809.2949
1856,224007.7336
1857,128838.656
1858,134307.9809
1859,119002.4341
1860,146222.6171
1861,118252.5603
1862,319835.2014
1863,295905.932
1864,296004.7596
1865,343169.7723
1866,329859.0569
1867,225163.7593
1868,283002.9103
1869,203801.8443
1870,225251.8548
1871,259429.3147
1872,176523.5616
1873,232777.6123
1874,156945.2724
1875,197861.9075
1876,201378.019
1877,210695.4058
1878,207259.5
1879,127640.9736
1880,131047.3084
1881,245220.6252
1882,239622.1772
1883,186134.0178
1884,203980.2818
1885,236782.8426
1886,283969.9579
1887,217691.882
1888,267972.055
1889,172257.2314
1890,113502.2068
1891,136274.9402
1892,94589.29714
1893,126603.5781
1894,121746.3189
1895,130722.8697
1896,127451.9743
1897,116245.405
1898,108158.9691
1899,166708.1425
1900,157650.4461
1901,172517.7015
1902,157055.1627
1903,222372.965
1904,142492.3181
1905,200825.1098
1906,155261.11
1907,210223.6015
1908,109457.7989
1909,130955.0254
1910,119271.2011
1911,224174.3943
1912,340971.6031
1913,139071.8612
1914,56280.46126
1915,291972.8127
1916,66808.88378
1917,240440.8779
1918,140932.2917
1919,182790.4121
1920,161130.7016
1921,358136.9452
1922,316179.3147
1923,239780.6595
1924,214894.2905
1925,196821.7364
1926,356767.7575
1927,131923.44
1928,161113.712
1929,125454.7051
1930,134472.0817
1931,142628.0929
1932,141650.7466
1933,185619.0313
1934,183037.6279
1935,170903.4019
1936,197417.2046
1937,186079.0002
1938,172108.372
1939,242324.6135
1940,195354.4823
1941,169179.7755
1942,184739.5004
1943,219842.1948
1944,372032.397
1945,399739.6262
1946,128618.8713
1947,261523.8876
1948,167111.4963
1949,250534.758
1950,192718.5332
1951,237383.8411
1952,205581.5013
1953,165345.6891
1954,184366.2257
1955,137425.4773
1956,300858.1366
1957,151429.2319
1958,287285.3303
1959,146992.6904
1960,116071.6207
1961,119006.759
1962,99133.06292
1963,107047.2463
1964,105133.0386
1965,138981.3854
1966,135727.2902
1967,296848.3521
1968,406707.4662
1969,382252.4914
1970,397808.9868
1971,462942.2683
1972,374256.3531
1973,272104.5139
1974,338455.9975
1975,504002.0088
1976,274639.4295
1977,349495.5866
1978,342000.9706
1979,321151.0965
1980,205292.9251
1981,337531.6911
1982,220104.2652
1983,206996.7585
1984,171617.2695
1985,225613.4934
1986,205839.5307
1987,185162.4424
1988,174266.4169
1989,193014.3287
1990,207602.5722
1991,230148.2687
1992,216350.3729
1993,169035.7763
1994,226312.2307
1995,182791.1755
1996,249157.1408
1997,319991.1808
1998,306706.988
1999,291442.3011
2000,322147.9284
2001,282312.4985
2002,239623.192
2003,250999.6409
2004,283494.6813
2005,229017.3679
2006,221864.9867
2007,251116.6802
2008,212132.6019
2009,198515.5032
2010,196234.0755
2011,144456.4161
2012,174268.1066
2013,177973.6888
2014,184685.4414
2015,207207.4841
2016,191991.8909
2017,193251.1731
2018,113795.9197
2019,132192.396
2020,103645.1207
2021,99593.18256
2022,185523.1926
2023,143938.5799
2024,282022.5106
2025,350596.9554
2026,174817.7697
2027,162593.366
2028,155133.7457
2029,167595.6826
2030,262438.8665
2031,231533.5405
2032,254808.0199
2033,251181.2901
2034,178509.6654
2035,222678.6664
2036,204325.5283
2037,213218.2836
2038,342828.2821
2039,230654.499
2040,274684.6411
2041,304777.9156
2042,209126.1292
2043,177448.2906
2044,176283.1274
2045,213375.5176
2046,149021.7672
2047,146576.3989
2048,142686.6655
2049,146442.1822
2050,175766.3238
2051,102525.9835
2052,121735.4866
2053,149619.7628
2054,92433.439
2055,157242.7743
2056,152485.5171
2057,111567.0952
2058,212533.5667
2059,131840.643
2060,176647.6583
2061,173143.3393
2062,126412.9101
2063,118201.8863
2064,137014.8569
2065,119173.6892
2066,167770.7573
2067,114291.8213
2068,148389.2902
2069,88806.76725
2070,119497.3715
2071,95114.01415
2072,141404.9551
2073,129667.9651
2074,185866.5308
2075,150947.5044
2076,117095.4586
2077,151489.4793
2078,123877.3344
2079,136511.8343
2080,115349.2004
2081,127520.7286
2082,120552.3501
2083,148707.9682
2084,105874.9194
2085,112534.3541
2086,117915.8076
2087,123872.9848
2088,96579.01729
2089,77616.5701
2090,121586.6371
2091,107260.9306
2092,120066.0595
2093,115864.7097
2094,110132.2512
2095,154233.7696
2096,87258.07278
2097,100478.4164
2098,151368.2097
2099,51209.84544
2100,78028.20247
2101,115650.5168
2102,130698.5526
2103,105835.7362
2104,144369.2812
2105,131324.8868
2106,64976.30056
2107,176980.5264
2108,117585.0057
2109,110884.9498
2110,126667.2281
2111,134596.5908
2112,137450.9747
2113,121111.3588
2114,123054.8616
2115,163207.2841
2116,114605.4789
2117,149330.5956
2118,130679.8589
2119,113821.3675
2120,112608.5341
2121,102191.4604
2122,117950.2796
2123,81447.85438
2124,156202.3564
2125,123978.3655
2126,149085.3438
2127,164749.3873
2128,127365.9424
2129,90965.45574
2130,136212.9016
2131,139395.7895
2132,111838.3165
2133,123090.5894
2134,123503.0606
2135,99034.34697
2136,81705.37703
2137,104364.7021
2138,133194.0843
2139,152496.7378
2140,138660.1753
2141,175165.4153
2142,126091.1623
2143,147907.6103
2144,122254.2015
2145,137945.4981
2146,176566.5188
2147,146140.5687
2148,136901.744
2149,153666.0036
2150,237607.173
2151,117550.6379
2152,172832.6825
2153,157407.0578
2154,100439.1187
2155,143953.1979
2156,253897.2651
2157,224869.8684
2158,241413.455
2159,219662.4002
2160,184822.2302
2161,234515.5211
2162,368992.6137
2163,332525.802
2164,253442.8159
2165,205520.6343
2166,163405.5859
2167,217555.5862
2168,190058.8528
2169,196878.5131
2170,215221.4883
2171,162905.9994
2172,131989.4448
2173,176778.94
2174,218353.4712
2175,285095.6019
2176,309278.0912
2177,232020.4942
2178,214328.659
2179,134254.9933
2180,208799.2878
2181,194349.1791
2182,226987.5889
2183,192502.4914
2184,118378.0305
2185,133967.0053
2186,145050.1422
2187,152793.9163
2188,155552.1155
2189,277425.3301
2190,79167.01734
2191,80938.60127
2192,85480.14913
2193,112766.2374
2194,98561.5997
2195,99357.29487
2196,102204.3095
2197,117117.9329
2198,158746.9775
2199,182441.555
2200,148695.5725
2201,147805.6734
2202,223313.5243
2203,133626.0835
2204,175725.1783
2205,119816.9302
2206,138063.2992
2207,225139.5443
2208,274541.5293
2209,246305.3849
2210,120908.9694
2211,119662.1499
2212,122606.3477
2213,106373.9857
2214,138577.4921
2215,102417.9872
2216,145783.6647
2217,63301.92431
2218,70986.33851
2219,66618.72628
2220,61596.40097
2221,293177.5915
2222,275107.4523
2223,286775.2665
2224,210237.6219
2225,119099.494
2226,177348.4863
2227,190782.9275
2228,267491.5001
2229,250862.4958
2230,153163.1122
2231,207695.3101
2232,178653.6954
2233,181489.4593
2234,243911.7474
2235,219161.0984
2236,251363.8697
2237,299691.3179
2238,197943.9249
2239,110590.5481
2240,153100.8396
2241,152840.6201
2242,123356.8636
2243,136599.5925
2244,106032.8961
2245,101935.5633
2246,139998.7935
2247,122317.6493
2248,118583.0472
2249,115438.4127
2250,128657.7755
2251,106343.7622
2252,184979.16
2253,155703.1126
2254,186480.6577
2255,184353.9736
2256,176833.029
2257,208175.5146
2258,157813.389
2259,172763.472
2260,159730.9079
2261,199628.4797
2262,213371.2501
2263,385507.5099
2264,471208.313
2265,177433.2235
2266,316229.5683
2267,361290.0982
2268,437097.6274
2269,153642.9173
2270,204422.0521
2271,210427.2201
2272,196472.4533
2273,163887.2234
2274,182150.8001
2275,151310.6197
2276,187590.2879
2277,179295.6297
2278,152246.3736
2279,126258.6943
2280,117599.4307
2281,164793.3393
2282,183833.1085
2283,111019.2946
2284,114151.4555
2285,138888.9726
2286,123279.4062
2287,373302.5094
2288,277867.9532
2289,357985.0491
2290,437369.3506
2291,340904.8592
2292,453456.8607
2293,460561.3642
2294,395986.3309
2295,476853.5535
2296,276365.2709
2297,358266.6192
2298,347649.3947
2299,341884.5757
2300,336411.2374
2301,326201.9008
2302,257017.6268
2303,253083.84
2304,250784.3094
2305,198434.662
2306,193166.5387
2307,203079.2042
2308,230441.8547
2309,289491.4587
2310,212504.5909
2311,204111.4525
2312,175547.7647
2313,171421.4839
2314,174460.3164
2315,182695.7059
2316,199903.943
2317,191847.2096
2318,179020.0153
2319,184382.1059
2320,186427.1679
2321,236251.2156
2322,181071.4859
2323,202375.4769
2324,191848.1178
2325,215944.4538
2326,182088.6567
2327,200981.0069
2328,222158.5917
2329,194859.109
2330,181876.9578
2331,336341.3856
2332,402050.4041
2333,322358.7334
2334,258983.7767
2335,296125.8105
2336,300793.7107
2337,197669.9985
2338,260917.0805
2339,224831.089
2340,388931.6832
2341,210524.6304
2342,239538.6863
2343,233609.2663
2344,221354.0671
2345,231516.9142
2346,214523.3779
2347,198039.9313
2348,247107.5243
2349,183777.7471
2350,322471.357
2351,254346.8853
2352,253281.792
2353,233781.3988
2354,140802.2216
2355,146895.6438
2356,152725.8884
2357,187629.2471
2358,200951.5583
2359,134205.6197
2360,116055.3465
2361,147504.839
2362,251334.3137
2363,140181.5574
2364,157710.121
2365,216582.3377
2366,190033.329
2367,219062.5882
2368,215371.5151
2369,213540.7202
2370,168319.8365
2371,165800.8174
2372,195304.2276
2373,293154.6169
2374,318307.1692
2375,246995.1266
2376,270587.0915
2377,325218.144
2378,147776.5032
2379,198338.1853
2380,152032.5612
2381,170348.7458
2382,215816.9206
2383,203137.4448
2384,244286.4111
2385,160701.6304
2386,133110.84
2387,137840.4437
2388,108062.7622
2389,114407.324
2390,150261.0988
2391,145293.7054
2392,113212.4553
2393,171015.7233
2394,142938.7958
2395,213365.0224
2396,144825.5769
2397,221020.5819
2398,133992.6824
2399,68892.18178
2400,67382.28724
2401,123744.8648
2402,137593.4276
2403,149539.4376
2404,158117.6131
2405,158296.4385
2406,139200.7283
2407,125110.1708
2408,152684.8504
2409,118632.8916
2410,173801.2863
2411,111713.2684
2412,158928.9857
2413,128989.6158
2414,166010.0587
2415,133043.6732
2416,128727.071
2417,130796.7413
2418,132774.1373
2419,125315.7027
2420,119626.6794
2421,144241.6173
2422,105342.7559
2423,114584.0263
2424,165757.7235
2425,187103.2256
2426,128589.7561
2427,131769.8318
2428,183394.3492
2429,111585.3324
2430,132974.3104
2431,107599.7666
2432,148913.3888
2433,147124.098
2434,138113.6098
2435,153304.3152
2436,103712.1887
2437,100090.2436
2438,121074.6493
2439,100848.1618
2440,125697.0563
2441,94083.06085
2442,95998.75881
2443,129670.7739
2444,134472.6694
2445,93689.30395
2446,134550.4617
2447,181847.1826
2448,127987.5568
2449,113772.92
2450,159915.3966
2451,116274.5695
2452,189536.6846
2453,93568.23212
2454,117987.1141
2455,120479.6433
2456,137093.2208
2457,140250.0208
2458,132027.8199
2459,107851.73
2460,142299.5514
2461,131603.3691
2462,134785.5974
2463,125354.5584
2464,166984.6482
2465,144266.0781
2466,118335.6598
2467,128681.2416
2468,85044.00187
2469,82772.29155
2470,200341.5689
2471,219379.2065
2472,163214.9861
2473,116751.7796
2474,73446.65501
2475,207430.423
2476,115507.6059
2477,127147.7347
2478,153573.9358
2479,105743.3614
2480,155558.6701
2481,120265.4147
2482,124758.4496
2483,109916.5186
2484,121126.238
2485,123233.0434
2486,145942.2896
2487,160737.8069
2488,168518.5849
2489,158536.0701
2490,144679.0059
2491,95007.35194
2492,202024.886
2493,161391.7105
2494,151671.9606
2495,90611.67035
2496,238300.0611
2497,152129.1174
2498,105525.4502
2499,84421.70401
2500,115894.1459
2501,136774.1132
2502,145178.2507
2503,97545.03602
2504,169928.0921
2505,228217.311
2506,246368.241
2507,274819.042
2508,246863.4278
2509,221201.8314
2510,220071.7425
2511,174245.2329
2512,210296.31
2513,227475.8374
2514,270737.3314
2515,149809.7485
2516,179111.7461
2517,149997.0591
2518,157910.3967
2519,239628.7228
2520,222062.1161
2521,188097.1915
2522,223793.6999
2523,116533.0134
2524,135504.5398
2525,149219.709
2526,139602.1779
2527,119684.2546
2528,128135.4889
2529,135128.4886
2530,131748.3492
2531,256959.6368
2532,225280.9355
2533,193453.5049
2534,235310.8001
2535,283768.2779
2536,233879.8124
2537,245997.1157
2538,183220.8501
2539,190730.5829
2540,179919.3496
2541,181333.8335
2542,163311.8418
2543,116388.5
2544,116907.7405
2545,138402.1872
2546,118688.5545
2547,135909.7159
2548,151698.6196
2549,152783.39
2550,641536.2294
2551,141138.5611
2552,127826.1205
2553,76506.06591
2554,93518.5731
2555,113012.7895
2556,95734.52529
2557,104734.1701
2558,143805.639
2559,144667.1102
2560,156788.5603
2561,147579.1867
2562,143130.0411
2563,151450.4409
2564,199734.9423
2565,136409.5639
2566,155702.156
2567,144630.3212
2568,205424.978
2569,236453.707
2570,116144.5749
2571,191598.3713
2572,146981.5142
2573,224285.32
2574,303929.3978
2575,133364.7311
2576,117765.7876
2577,151137.2179
2578,83274.71107
2579,62694.70376
2580,85194.80083
2581,93246.8751
2582,105557.943
2583,271186.8816
2584,180098.2432
2585,188329.5888
2586,223359.646
2587,200187.7576
2588,133446.4198
2589,150921.6716
2590,196740.3433
2591,236027.3613
2592,210970.203
2593,252065.2515
2594,187145.4232
2595,208688.9519
2596,278475.0731
2597,186431.4833
2598,280645.5924
2599,342232.0112
2600,149482.4816
2601,140547.6091
2602,86213.45106
2603,94151.69727
2604,92250.47062
2605,83605.94118
2606,144053.6845
2607,203553.76
2608,196566.9339
2609,176024.4331
2610,109502.1201
2611,122137.4697
2612,166266.2703
2613,127983.3033
2614,122144.3925
2615,152096.445
2616,144052.2688
2617,180411.7601
2618,196145.9069
2619,195598.1206
2620,187219.1268
2621,173658.0807
2622,177452.0399
2623,237577.8444
2624,301426.6214
2625,285167.4426
2626,174451.2272
2627,166791.1217
2628,477367.3471
2629,499420.0802
2630,392313.6688
2631,474292.4545
2632,413291.8738
2633,314838.7727
2634,444612.7344
2635,161385.4801
2636,171743.095
2637,180908.13
2638,253050.1324
2639,194510.0225
2640,150210.511
2641,103538.627
2642,188241.8018
2643,104526.8843
2644,115119.6459
2645,112091.0308
2646,95338.96966
2647,104784.4714
2648,138906.8673
2649,159990.9606
2650,132878.0756
2651,137073.1459
2652,395020.1546
2653,256641.3925
2654,261494.7881
2655,409731.7937
2656,327309.3415
2657,352640.6558
2658,312701.7322
2659,310804.6237
2660,369899.2341
2661,357352.0022
2662,373581.2701
2663,290382.1067
2664,283097.3506
2665,335397.5936
2666,283954.8398
2667,172059.284
2668,178720.8851
2669,184597.428
2670,271648.1756
2671,189075.5937
2672,194828.3921
2673,196200.026
2674,191257.4207
2675,171605.9727
2676,195760.4275
2677,200810.587
2678,245160.721
2679,281751.5274
2680,291781.8129
2681,400680.9572
2682,316813.0994
2683,500046.644
2684,321552.2109
2685,323899.9047
2686,239200.165
2687,303230.1955
2688,215924.8281
2689,209215.9411
2690,395779.811
2691,190848.866
2692,144543.1896
2693,202138.2182
2694,140332.1771
2695,193429.2439
2696,185354.0986
2697,184763.8854
2698,196347.7256
2699,170430.8961
2700,154001.9511
2701,152458.8403
2702,112885.61
2703,129570.9443
2704,140654.5744
2705,112744.7359
2706,110962.6788
2707,122758.6011
2708,131745.0117
2709,104255.0612
2710,127036.3613
2711,251988.6896
2712,390841.112
2713,168505.4537
2714,152606.6064
2715,168832.5277
2716,146295.2884
2717,196761.6664
2718,217192.7166
2719,151375.002
2720,174561.1497
2721,128624.9848
2722,159520.8339
2723,140581.404
2724,124425.3772
2725,128951.5258
2726,148710.5719
2727,173428.1173
2728,190445.7675
2729,149131.3339
2730,148772.2056
2731,134561.401
2732,135569.539
2733,159833.3754
2734,138336.4805
2735,133310.1645
2736,133304.9626
2737,119166.7846
2738,139316.9038
2739,156866.4354
2740,135132.7291
2741,146296.7388
2742,155227.0937
2743,160632.0512
2744,164071.1698
2745,140491.5394
2746,136802.5226
2747,153005.8834
2748,130076.1068
2749,128040.5292
2750,124554.4463
2751,134542.2512
2752,209270.6579
2753,145836.3196
2754,197307.4412
2755,139067.4763
2756,96231.44799
2757,73783.47757
2758,89718.50963
2759,165921.9206
2760,120520.923
2761,140073.1396
2762,143714.8342
2763,187008.1795
2764,150189.1827
2765,291083.3255
2766,130950.1292
2767,87590.22753
2768,130176.6985
2769,131933.1351
2770,139981.7064
2771,103400.7967
2772,109542.3024
2773,164645.455
2774,142717.8665
2775,114967.024
2776,146486.3395
2777,146190.3696
2778,107835.923
2779,125888.6438
2780,98714.29106
2781,97863.0338
2782,99575.09145
2783,96586.91887
2784,120197.8873
2785,136818.5309
2786,66868.73049
2787,128924.6084
2788,74067.51745
2789,164058.9505
2790,96287.69917
2791,108807.863
2792,54333.54959
2793,156916.5862
2794,100190.4772
2795,120399.769
2796,98682.28482
2797,197824.1398
2798,107592.933
2799,117019.9873
2800,71389.78031
2801,113313.8422
2802,125541.5111
2803,169115.3886
2804,127158.5399
2805,99203.43414
2806,83594.10825
2807,162427.9559
2808,145009.0829
2809,129262.6507
2810,122367.958
2811,160723.4936
2812,171473.149
2813,158491.83
2814,162645.7018
2815,95683.70941
2816,231606.4121
2817,156327.6972
2818,130845.1968
2819,172214.0838
2820,136385.1902
2821,104418.0309
2822,196302.4103
2823,299901.7428
2824,162469.1688
2825,143011.6394
2826,129174.9333
2827,137969.8329
2828,217380.7868
2829,226286.309
2830,222730.7945
2831,176485.1087
2832,236019.1026
2833,309389.0427
2834,224954.8314
2835,229011.3694
2836,191184.6912
2837,160157.4465
2838,149213.4152
2839,168632.9599
2840,205206.6714
2841,205808.7012
2842,233635.577
2843,151058.5541
2844,182061.1956
2845,130305.0262
2846,209263.7916
2847,212449.9753
2848,218334.1875
2849,196946.6702
2850,275355.5164
2851,212547.6991
2852,238372.3674
2853,234991.9765
2854,135887.8119
2855,203299.4395
2856,200811.5345
2857,191359.6672
2858,209446.8548
2859,102819.5939
2860,119980.7006
2861,124784.0837
2862,185204.8094
2863,128849.3627
2864,235150.1642
2865,144106.8352
2866,141996.9859
2867,98399.31368
2868,94365.7234
2869,91769.56647
2870,120224.4149
2871,85230.80024
2872,49938.43037
2873,95938.15962
2874,138604.2144
2875,113837.7948
2876,165681.7224
2877,147941.1434
2878,161371.4006
2879,134073.0803
2880,105734.2794
2881,141634.9303
2882,181091.4171
2883,194070.1412
2884,202356.9552
2885,187337.0467
2886,231153.9677
2887,102845.9869
2888,146663.2834
2889,60466.44427
2890,80305.00448
2891,137579.977
2892,43535.04177
2893,73268.91574
2894,55640.9829
2895,338204.7146
2896,275473.615
2897,213660.095
2898,153886.0915
2899,211670.0554
2900,160008.2569
2901,215929.6846
2902,185509.4336
2903,323994.1033
2904,339627.4009
2905,84525.87311
2906,197268.3053
2907,115343.4804
2908,129634.5793
2909,159088.1053
2910,77113.70833
2911,83522.74644
2912,151915.2634
2913,83650.3129
2914,81015.94343
2915,89498.42478
2916,85791.78077
2917,169023.5573
2918,118942.4139
2919,228403.1781
